"id","Rank1","Rank2","Rank3","Rank4","Rank5","Budget","cor","sub","cor_avg","Per_Rank1","Per_Rank5","Rel_Per","RPS","IR","RPS.rank","IR.rank","class"
"c8f498d2",-0.0499525,-0.030504,-0.0010805,0.0439165,0.0730455,0.986575,0.991653169448624,"avg",0.55173236506292,-0.0506322377923625,0.0740394800192585,0.124671717811621,0.16356,-3.04788,91,92,"Connected"
"c9b02591",-0.02504657457,-0.02476156216,-0.0213205386,-0.0169060106,-0.00961931407,0.49613,0.949772779316331,"avg",0.501228173605569,-0.0504838944833007,-0.0193886966520872,0.0310951978312136,0.15992,-15.22305,37,148,"Connected"
"ccb2bfb9",-0.0475623958333333,-0.00204979166666667,-0.0026828125,-0.00406411458333333,0.0563591145833333,0.25,0.880345883731252,"avg",0.786509581987217,-0.190249583333333,0.225436458333333,0.415686041666667,0.17089,24.72015,113,3,"Well Connected"
"ccbb0fd2",0.22292,0.190031,0.1824545,0.1985175,0.206077,1,-0.255640916800595,"avg",-0.255640916800595,0.22292,0.206077,-0.016843,0.16317,0.45347,88,55,"Opposite Connection"
"cd4803dc",-0.07945875,-0.0556665,-0.018644,0.03437475,0.0695945,0.955,0.992674051254458,"avg",0.91493452700538,-0.0832028795811518,0.0728738219895288,0.156076701570681,0.16425,3.69114,94,24,"Well Connected"
"cd597d34",0.0404098145833333,0.0391574666666667,0.0358386375,0.0384620458333333,0.04196536875,0.25,0.166895074928798,"avg",0.20403360343236,0.161639258333333,0.167861475,0.00622221666666667,0.15689,13.79121,4,6,"Disconnected"
"cf2d56c6",0.170233320908333,0.160721508475,0.174742196183333,0.217735134525,0.276556173241667,0.999988333333333,0.887008748973674,"avg",0.415955442909068,0.170235306986915,0.276559399767997,0.106324092781082,0.1652,4.53343,98,19,"Weakly Connected"
"cfd8f183",0.0473661916666667,0.0409542716666667,0.0667046166666667,0.0535400716666667,0.0614348483333333,0.925,0.620232998316342,"avg",0.336455454939335,0.0512066936936937,0.0664160522522523,0.0152093585585586,0.15645,0.13808,1,66,"Weakly Connected"
"d04974fb",0.2,0.2,0.2,0.2,0.2,1,NA,"avg",NA,0.2,0.2,0,0.16,0.45347,51,55,"NA"
"d10b6093",0.142856,0.142856,0.142856,0.142856,0.142856,1,NA,"avg",NA,0.142856,0.142856,0,0.16,0.04025,51,68,"NA"
"d18b809d",0.20372965615,0.16664811235,0.1442994583,0.2166891673,0.2684086059,0.999775,0.591877078917747,"avg",0.314046601671789,0.203775505638769,0.268469011427571,0.0646935057888025,0.17184,-0.21979,116,69,"Weakly Connected"
"d252b0cc",0.0111090760333333,0.0297615190333333,0.0457232289833333,0.04509643415,0.0349764084666667,1,0.704586799895501,"avg",0.258258606223711,0.0111090760333333,0.0349764084666667,0.0238673324333333,0.16046,3.71607,72,23,"Weakly Connected"
"d50c10cd",0.03909317325,0.05930490825,0.0760585205,0.082770644,0.0761060873333333,1,0.871593459035454,"avg",0.365330753059759,0.03909317325,0.0761060873333333,0.0370129140833333,0.17281,4.48746,117,20,"Weakly Connected"
"d562f28c",-0.0773645,-0.05016975,-0.0194015,0.02743625,0.0574995,0.95825,0.995687186175916,"avg",0.871748288077795,-0.0807351943647274,0.060004696060527,0.140739890425254,0.16462,-1.60821,97,83,"Well Connected"
"d5c78bbc",0.177155,0.177155,0.177155,0.177155,0.177155,0.999995,NA,"avg",NA,0.177155885779429,0.177155885779429,0,0.16,1.37237,51,35,"NA"
"d64f73c2",0.2,0.2,0.2,0.2,0.2,1,NA,"avg",NA,0.2,0.2,0,0.16,-0.70302,51,77,"NA"
"d707cb75",0.197597916666667,0.0478354166666667,0.0369854166666667,0.0572666666666667,0.260314583333333,1,0.208737099736045,"avg",0.192242125872896,0.197597916666667,0.260314583333333,0.0627166666666667,0.15904,0.55381,18,47,"Disconnected"
"d874631c",0.172291047,0.15322350775,0.150394222,0.19167274975,0.2465134735,0.999875,0.752195684901128,"avg",0.693657508651706,0.172312586073259,0.246544291536442,0.0742317054631829,0.16018,1.74709,66.5,32,"Connected"
"d9bc9425",0,0,0,0.0415,0.9585,1,0.729664657115671,"avg",0.730152267093952,0,0.9585,0.9585,0.31189,3.61002,159,25,"Connected"
"db21f28b",0.141278348491667,0.0714664891166667,0.063816907825,0.0983414186416667,0.209096835925,1,0.429436807961602,"avg",0.423831564686069,0.141278348491667,0.209096835925,0.0678184874333333,0.15729,1.30108,8,36,"Weakly Connected"
"db442696",0.061,0.0645,-0.0015,-0.052,-0.072,0.54,-0.963152240743153,"avg",-0.963152240743153,0.112962962962963,-0.133333333333333,-0.246296296296296,0.18474,-10.19629,129,133,"Opposite Connection"
"dcc0145b",0.133575,0.0827625,0.182475,0.212775,0.3134125,1,0.888658699604219,"avg",0.777086273539226,0.133575,0.3134125,0.1798375,0.17337,0.29772,119,65,"Well Connected"
"dcc4c022",0.02455,0.0078,0.000149999999999998,0.0949,0.1086,0.988,0.794236105764952,"avg",0.650170097626853,0.0248481781376518,0.109919028340081,0.0850708502024292,0.16702,-1.01876,104,79,"Connected"
"dd543bd7",0.244731518572727,0.144403010836364,0.150282606490909,0.1525731477,0.227614261854545,0.919604545454546,-0.0855470447539266,"avg",-0.0560630625895797,0.2661269126848,0.247513197906215,-0.0186137147785857,0.15922,2.68588,20,28,"Disconnected"
"dd807d74",0.0616366988888889,0.06001036,0.0218328144444445,0.0766005166666667,0.0936518322222222,0.999441111111111,0.479262287030971,"avg",0.477364571813173,0.0616711662184532,0.0937042024598192,0.032033036241366,0.15984,-11.26974,36,140,"Weakly Connected"
"dd8bb8b0",0.2,0.2,0.2,0.2,0.2,1,NA,"avg",NA,0.2,0.2,0,0.16,0.45347,51,55,"NA"
"dfb3c499",0.190200228571429,0.172500314285714,0.183610657142857,0.191177057142857,0.262493171428571,0.999981428571429,0.72264727063448,"avg",0.489624859901723,0.190203760926989,0.26249804639229,0.0722942854653015,0.15979,-9.05804,32,127,"Weakly Connected"
"dfcb064c",0.0823683418333333,0.00549136383333333,-0.0251135888333333,-0.0594406145,-0.115297169,0.999991666666667,-0.98659932249825,"avg",-0.864759030699538,0.082369028241902,-0.115298129817748,-0.197667158059651,0.16273,-29.1838,83,163,"Opposite Connection"
"f067b9f5",0.2,0.2,0.2,0.2,0.2,1,NA,"avg",NA,0.2,0.2,0,0.16928,-0.52674,108,74,"NA"
"f250dfc3",-0.0727355092727273,-0.0687244274818182,-0.0636595805181818,-0.0374845292363636,0.0114185919636364,0.999863636363636,0.900348603486315,"avg",0.271601113346399,-0.0727454291039687,0.0114201492567168,0.0841655783606855,0.17906,1.12045,127,41,"Weakly Connected"
"f4767b9c",-0.4413025,-0.030046,-0.0042205,0.0205345,0.4730345,1,0.917214937987448,"avg",0.916877039829823,-0.4413025,0.4730345,0.914337,0.29841,-12.12115,156,141,"Well Connected"
"f5d74bfb",-0.0666666666666667,-0.125,0.0558333333333333,0.206666666666667,0.5125,1,0.923173995118174,"avg",0.888474316661402,-0.0666666666666667,0.5125,0.579166666666667,0.19166,-0.48332,136,73,"Well Connected"
"f743b142",-0.320108667975,-0.0361671797,0.005174050575,0.0479885727,0.3022532244,1,0.945674047900311,"avg",0.934962157882743,-0.320108667975,0.3022532244,0.622361892375,0.22282,-21.14191,144,155,"Well Connected"
"f8fbd1bf",0.0508797948583333,0.0470681972666667,0.0285097458083333,0.0400215027666667,0.0612407593,0.99249,0.176864284181269,"avg",0.318706334087793,0.0512647934571969,0.0617041575229977,0.0104393640658008,0.17028,28.65539,110,2,"Weakly Connected"
"fb07c974",0.0855131402,0.0880852744,0.1206785087,0.1915192009,0.5142038758,1,0.840366747255376,"avg",0.840366747255376,0.0855131402,0.5142038758,0.4286907356,0.1855,0.06821,131,67,"Well Connected"
"ffbf60c3",-0.213673265,0.045393947,0.04926126175,0.0653961035,0.46888445275,0.9999975,0.894491729018789,"avg",0.845295892580176,-0.213673799184498,0.468885624964062,0.68255942414856,0.26708,-0.24616,154,70,"Well Connected"
